#    L    TT             EE             BB             TE             PP             TP             EP          
  5746    0.35310E-01    0.59757E-03    0.00000E+00   -0.82118E-04    0.41705E-09    0.18575E-07    0.89248E-10
  5747    0.35250E-01    0.59640E-03    0.00000E+00   -0.81144E-04    0.41693E-09    0.18586E-07    0.89094E-10
  5748    0.35190E-01    0.59522E-03    0.00000E+00   -0.80202E-04    0.41681E-09    0.18597E-07    0.88938E-10
  5749    0.35131E-01    0.59404E-03    0.00000E+00   -0.79297E-04    0.41669E-09    0.18609E-07    0.88782E-10
  5750    0.35071E-01    0.59286E-03    0.00000E+00   -0.78402E-04    0.41658E-09    0.18620E-07    0.88626E-10
  5751    0.35011E-01    0.59167E-03    0.00000E+00   -0.77537E-04    0.41646E-09    0.18631E-07    0.88469E-10
  5752    0.34951E-01    0.59048E-03    0.00000E+00   -0.76704E-04    0.41634E-09    0.18643E-07    0.88311E-10
  5753    0.34891E-01    0.58930E-03    0.00000E+00   -0.75879E-04    0.41622E-09    0.18654E-07    0.88153E-10
  5754    0.34833E-01    0.58810E-03    0.00000E+00   -0.75086E-04    0.41611E-09    0.18666E-07    0.87995E-10
  5755    0.34773E-01    0.58691E-03    0.00000E+00   -0.74315E-04    0.41599E-09    0.18678E-07    0.87835E-10
  5756    0.34713E-01    0.58571E-03    0.00000E+00   -0.73561E-04    0.41587E-09    0.18689E-07    0.87676E-10
  5757    0.34654E-01    0.58451E-03    0.00000E+00   -0.72838E-04    0.41576E-09    0.18701E-07    0.87515E-10
  5758    0.34594E-01    0.58331E-03    0.00000E+00   -0.72124E-04    0.41564E-09    0.18713E-07    0.87355E-10
  5759    0.34534E-01    0.58210E-03    0.00000E+00   -0.71441E-04    0.41552E-09    0.18725E-07    0.87193E-10
  5760    0.34475E-01    0.58089E-03    0.00000E+00   -0.70766E-04    0.41540E-09    0.18737E-07    0.87031E-10
  5761    0.34417E-01    0.57967E-03    0.00000E+00   -0.70107E-04    0.41529E-09    0.18749E-07    0.86869E-10
  5762    0.34357E-01    0.57846E-03    0.00000E+00   -0.69479E-04    0.41517E-09    0.18761E-07    0.86706E-10
  5763    0.34298E-01    0.57724E-03    0.00000E+00   -0.68860E-04    0.41505E-09    0.18773E-07    0.86543E-10
  5764    0.34238E-01    0.57602E-03    0.00000E+00   -0.68264E-04    0.41494E-09    0.18785E-07    0.86379E-10
  5765    0.34179E-01    0.57479E-03    0.00000E+00   -0.67677E-04    0.41482E-09    0.18797E-07    0.86215E-10
  5766    0.34121E-01    0.57356E-03    0.00000E+00   -0.67113E-04    0.41470E-09    0.18810E-07    0.86050E-10
  5767    0.34062E-01    0.57233E-03    0.00000E+00   -0.66558E-04    0.41459E-09    0.18822E-07    0.85884E-10
  5768    0.34003E-01    0.57109E-03    0.00000E+00   -0.66012E-04    0.41447E-09    0.18834E-07    0.85719E-10
  5769    0.33944E-01    0.56986E-03    0.00000E+00   -0.65488E-04    0.41435E-09    0.18847E-07    0.85552E-10
  5770    0.33885E-01    0.56861E-03    0.00000E+00   -0.64974E-04    0.41424E-09    0.18859E-07    0.85386E-10
  5771    0.33826E-01    0.56737E-03    0.00000E+00   -0.64475E-04    0.41412E-09    0.18872E-07    0.85218E-10
  5772    0.33768E-01    0.56611E-03    0.00000E+00   -0.63977E-04    0.41400E-09    0.18885E-07    0.85051E-10
  5773    0.33709E-01    0.56486E-03    0.00000E+00   -0.63488E-04    0.41389E-09    0.18897E-07    0.84882E-10
  5774    0.33650E-01    0.56359E-03    0.00000E+00   -0.63022E-04    0.41377E-09    0.18910E-07    0.84714E-10
  5775    0.33592E-01    0.56233E-03    0.00000E+00   -0.62557E-04    0.41366E-09    0.18923E-07    0.84545E-10
  5776    0.33533E-01    0.56107E-03    0.00000E+00   -0.62109E-04    0.41354E-09    0.18936E-07    0.84375E-10
  5777    0.33474E-01    0.55979E-03    0.00000E+00   -0.61661E-04    0.41342E-09    0.18948E-07    0.84205E-10
  5778    0.33416E-01    0.55852E-03    0.00000E+00   -0.61229E-04    0.41331E-09    0.18961E-07    0.84035E-10
  5779    0.33357E-01    0.55723E-03    0.00000E+00   -0.60798E-04    0.41319E-09    0.18974E-07    0.83864E-10
  5780    0.33299E-01    0.55596E-03    0.00000E+00   -0.60375E-04    0.41308E-09    0.18987E-07    0.83692E-10
  5781    0.33239E-01    0.55467E-03    0.00000E+00   -0.59961E-04    0.41296E-09    0.19001E-07    0.83521E-10
  5782    0.33182E-01    0.55337E-03    0.00000E+00   -0.59548E-04    0.41284E-09    0.19014E-07    0.83348E-10
  5783    0.33123E-01    0.55208E-03    0.00000E+00   -0.59135E-04    0.41273E-09    0.19027E-07    0.83176E-10
  5784    0.33065E-01    0.55077E-03    0.00000E+00   -0.58731E-04    0.41261E-09    0.19040E-07    0.83003E-10
  5785    0.33007E-01    0.54947E-03    0.00000E+00   -0.58336E-04    0.41250E-09    0.19053E-07    0.82829E-10
  5786    0.32948E-01    0.54815E-03    0.00000E+00   -0.57941E-04    0.41238E-09    0.19067E-07    0.82656E-10
  5787    0.32890E-01    0.54684E-03    0.00000E+00   -0.57547E-04    0.41227E-09    0.19080E-07    0.82481E-10
  5788    0.32832E-01    0.54552E-03    0.00000E+00   -0.57162E-04    0.41215E-09    0.19093E-07    0.82307E-10
  5789    0.32774E-01    0.54419E-03    0.00000E+00   -0.56777E-04    0.41203E-09    0.19107E-07    0.82132E-10
  5790    0.32716E-01    0.54286E-03    0.00000E+00   -0.56379E-04    0.41192E-09    0.19120E-07    0.81956E-10
  5791    0.32657E-01    0.54153E-03    0.00000E+00   -0.55996E-04    0.41180E-09    0.19134E-07    0.81780E-10
  5792    0.32600E-01    0.54020E-03    0.00000E+00   -0.55614E-04    0.41169E-09    0.19147E-07    0.81604E-10
  5793    0.32541E-01    0.53886E-03    0.00000E+00   -0.55225E-04    0.41157E-09    0.19161E-07    0.81427E-10
  5794    0.32483E-01    0.53751E-03    0.00000E+00   -0.54837E-04    0.41146E-09    0.19175E-07    0.81250E-10
  5795    0.32425E-01    0.53616E-03    0.00000E+00   -0.54458E-04    0.41134E-09    0.19188E-07    0.81073E-10
  5796    0.32368E-01    0.53481E-03    0.00000E+00   -0.54072E-04    0.41123E-09    0.19202E-07    0.80895E-10
  5797    0.32310E-01    0.53345E-03    0.00000E+00   -0.53679E-04    0.41111E-09    0.19216E-07    0.80717E-10
  5798    0.32252E-01    0.53209E-03    0.00000E+00   -0.53294E-04    0.41100E-09    0.19230E-07    0.80539E-10
  5799    0.32193E-01    0.53073E-03    0.00000E+00   -0.52896E-04    0.41088E-09    0.19243E-07    0.80360E-10
  5800    0.32136E-01    0.52936E-03    0.00000E+00   -0.52505E-04    0.41077E-09    0.19257E-07    0.80181E-10
  5801    0.32078E-01    0.52799E-03    0.00000E+00   -0.52093E-04    0.41065E-09    0.19271E-07    0.80002E-10
  5802    0.32020E-01    0.52661E-03    0.00000E+00   -0.51682E-04    0.41054E-09    0.19285E-07    0.79822E-10
  5803    0.31962E-01    0.52523E-03    0.00000E+00   -0.51271E-04    0.41042E-09    0.19299E-07    0.79642E-10
  5804    0.31905E-01    0.52385E-03    0.00000E+00   -0.50854E-04    0.41031E-09    0.19313E-07    0.79461E-10
  5805    0.31847E-01    0.52246E-03    0.00000E+00   -0.50437E-04    0.41019E-09    0.19327E-07    0.79280E-10
  5806    0.31788E-01    0.52107E-03    0.00000E+00   -0.50006E-04    0.41008E-09    0.19341E-07    0.79099E-10
  5807    0.31731E-01    0.51967E-03    0.00000E+00   -0.49576E-04    0.40996E-09    0.19355E-07    0.78918E-10
  5808    0.31672E-01    0.51827E-03    0.00000E+00   -0.49139E-04    0.40985E-09    0.19369E-07    0.78736E-10
  5809    0.31615E-01    0.51687E-03    0.00000E+00   -0.48688E-04    0.40974E-09    0.19383E-07    0.78554E-10
  5810    0.31557E-01    0.51546E-03    0.00000E+00   -0.48237E-04    0.40962E-09    0.19398E-07    0.78371E-10
  5811    0.31499E-01    0.51406E-03    0.00000E+00   -0.47780E-04    0.40951E-09    0.19412E-07    0.78189E-10
  5812    0.31441E-01    0.51263E-03    0.00000E+00   -0.47309E-04    0.40939E-09    0.19426E-07    0.78005E-10
  5813    0.31384E-01    0.51123E-03    0.00000E+00   -0.46838E-04    0.40928E-09    0.19440E-07    0.77822E-10
  5814    0.31326E-01    0.50981E-03    0.00000E+00   -0.46360E-04    0.40916E-09    0.19454E-07    0.77639E-10
  5815    0.31268E-01    0.50838E-03    0.00000E+00   -0.45868E-04    0.40905E-09    0.19469E-07    0.77455E-10
  5816    0.31211E-01    0.50695E-03    0.00000E+00   -0.45369E-04    0.40894E-09    0.19483E-07    0.77270E-10
  5817    0.31152E-01    0.50552E-03    0.00000E+00   -0.44855E-04    0.40882E-09    0.19497E-07    0.77086E-10
  5818    0.31095E-01    0.50409E-03    0.00000E+00   -0.44335E-04    0.40871E-09    0.19512E-07    0.76901E-10
  5819    0.31037E-01    0.50266E-03    0.00000E+00   -0.43816E-04    0.40859E-09    0.19526E-07    0.76716E-10
  5820    0.30979E-01    0.50122E-03    0.00000E+00   -0.43282E-04    0.40848E-09    0.19541E-07    0.76531E-10
  5821    0.30921E-01    0.49978E-03    0.00000E+00   -0.42733E-04    0.40837E-09    0.19555E-07    0.76345E-10
  5822    0.30864E-01    0.49834E-03    0.00000E+00   -0.42185E-04    0.40825E-09    0.19569E-07    0.76160E-10
  5823    0.30806E-01    0.49690E-03    0.00000E+00   -0.41616E-04    0.40814E-09    0.19584E-07    0.75974E-10
  5824    0.30748E-01    0.49544E-03    0.00000E+00   -0.41047E-04    0.40803E-09    0.19598E-07    0.75787E-10
  5825    0.30690E-01    0.49400E-03    0.00000E+00   -0.40456E-04    0.40791E-09    0.19613E-07    0.75601E-10
  5826    0.30633E-01    0.49255E-03    0.00000E+00   -0.39865E-04    0.40780E-09    0.19627E-07    0.75414E-10
  5827    0.30575E-01    0.49110E-03    0.00000E+00   -0.39260E-04    0.40768E-09    0.19642E-07    0.75227E-10
  5828    0.30517E-01    0.48965E-03    0.00000E+00   -0.38641E-04    0.40757E-09    0.19657E-07    0.75040E-10
  5829    0.30458E-01    0.48819E-03    0.00000E+00   -0.38014E-04    0.40746E-09    0.19671E-07    0.74852E-10
  5830    0.30401E-01    0.48673E-03    0.00000E+00   -0.37374E-04    0.40734E-09    0.19686E-07    0.74665E-10
  5831    0.30343E-01    0.48526E-03    0.00000E+00   -0.36718E-04    0.40723E-09    0.19700E-07    0.74477E-10
  5832    0.30285E-01    0.48380E-03    0.00000E+00   -0.36056E-04    0.40712E-09    0.19715E-07    0.74288E-10
  5833    0.30228E-01    0.48234E-03    0.00000E+00   -0.35379E-04    0.40700E-09    0.19730E-07    0.74100E-10
  5834    0.30170E-01    0.48087E-03    0.00000E+00   -0.34702E-04    0.40689E-09    0.19744E-07    0.73912E-10
  5835    0.30111E-01    0.47941E-03    0.00000E+00   -0.34004E-04    0.40678E-09    0.19759E-07    0.73723E-10
  5836    0.30054E-01    0.47794E-03    0.00000E+00   -0.33298E-04    0.40666E-09    0.19774E-07    0.73534E-10
  5837    0.29996E-01    0.47647E-03    0.00000E+00   -0.32578E-04    0.40655E-09    0.19788E-07    0.73345E-10
  5838    0.29937E-01    0.47500E-03    0.00000E+00   -0.31844E-04    0.40644E-09    0.19803E-07    0.73155E-10
  5839    0.29880E-01    0.47353E-03    0.00000E+00   -0.31109E-04    0.40633E-09    0.19818E-07    0.72966E-10
  5840    0.29822E-01    0.47206E-03    0.00000E+00   -0.30360E-04    0.40621E-09    0.19832E-07    0.72776E-10
  5841    0.29763E-01    0.47059E-03    0.00000E+00   -0.29589E-04    0.40610E-09    0.19847E-07    0.72586E-10
  5842    0.29705E-01    0.46911E-03    0.00000E+00   -0.28811E-04    0.40599E-09    0.19862E-07    0.72396E-10
  5843    0.29648E-01    0.46763E-03    0.00000E+00   -0.28033E-04    0.40587E-09    0.19876E-07    0.72206E-10
  5844    0.29590E-01    0.46616E-03    0.00000E+00   -0.27233E-04    0.40576E-09    0.19891E-07    0.72015E-10
  5845    0.29531E-01    0.46469E-03    0.00000E+00   -0.26411E-04    0.40565E-09    0.19906E-07    0.71825E-10
  5846    0.29473E-01    0.46322E-03    0.00000E+00   -0.25590E-04    0.40554E-09    0.19921E-07    0.71634E-10
  5847    0.29416E-01    0.46174E-03    0.00000E+00   -0.24761E-04    0.40542E-09    0.19935E-07    0.71443E-10
  5848    0.29357E-01    0.46027E-03    0.00000E+00   -0.23910E-04    0.40531E-09    0.19950E-07    0.71252E-10
  5849    0.29299E-01    0.45879E-03    0.00000E+00   -0.23059E-04    0.40520E-09    0.19965E-07    0.71061E-10
  5850    0.29241E-01    0.45732E-03    0.00000E+00   -0.22193E-04    0.40509E-09    0.19980E-07    0.70870E-10
  5851    0.29183E-01    0.45585E-03    0.00000E+00   -0.21305E-04    0.40497E-09    0.19994E-07    0.70678E-10
  5852    0.29124E-01    0.45438E-03    0.00000E+00   -0.20425E-04    0.40486E-09    0.20009E-07    0.70487E-10
  5853    0.29066E-01    0.45290E-03    0.00000E+00   -0.19523E-04    0.40475E-09    0.20024E-07    0.70295E-10
  5854    0.29008E-01    0.45143E-03    0.00000E+00   -0.18613E-04    0.40464E-09    0.20039E-07    0.70103E-10
  5855    0.28950E-01    0.44996E-03    0.00000E+00   -0.17681E-04    0.40453E-09    0.20053E-07    0.69911E-10
  5856    0.28891E-01    0.44850E-03    0.00000E+00   -0.16765E-04    0.40441E-09    0.20068E-07    0.69719E-10
  5857    0.28834E-01    0.44703E-03    0.00000E+00   -0.15811E-04    0.40430E-09    0.20083E-07    0.69527E-10
  5858    0.28775E-01    0.44557E-03    0.00000E+00   -0.14857E-04    0.40419E-09    0.20097E-07    0.69335E-10
  5859    0.28718E-01    0.44410E-03    0.00000E+00   -0.13888E-04    0.40408E-09    0.20112E-07    0.69142E-10
  5860    0.28659E-01    0.44263E-03    0.00000E+00   -0.12912E-04    0.40396E-09    0.20127E-07    0.68950E-10
  5861    0.28601E-01    0.44117E-03    0.00000E+00   -0.11929E-04    0.40385E-09    0.20142E-07    0.68757E-10
  5862    0.28542E-01    0.43971E-03    0.00000E+00   -0.10931E-04    0.40374E-09    0.20156E-07    0.68565E-10
  5863    0.28484E-01    0.43826E-03    0.00000E+00   -0.99250E-05    0.40363E-09    0.20171E-07    0.68372E-10
  5864    0.28425E-01    0.43680E-03    0.00000E+00   -0.89119E-05    0.40352E-09    0.20186E-07    0.68179E-10
  5865    0.28367E-01    0.43535E-03    0.00000E+00   -0.78840E-05    0.40341E-09    0.20200E-07    0.67986E-10
  5866    0.28308E-01    0.43389E-03    0.00000E+00   -0.68560E-05    0.40329E-09    0.20215E-07    0.67793E-10
  5867    0.28250E-01    0.43244E-03    0.00000E+00   -0.58132E-05    0.40318E-09    0.20230E-07    0.67600E-10
  5868    0.28192E-01    0.43099E-03    0.00000E+00   -0.47629E-05    0.40307E-09    0.20244E-07    0.67407E-10
  5869    0.28133E-01    0.42955E-03    0.00000E+00   -0.37125E-05    0.40296E-09    0.20259E-07    0.67214E-10
  5870    0.28074E-01    0.42811E-03    0.00000E+00   -0.26398E-05    0.40285E-09    0.20274E-07    0.67020E-10
  5871    0.28015E-01    0.42666E-03    0.00000E+00   -0.15744E-05    0.40274E-09    0.20288E-07    0.66827E-10
  5872    0.27957E-01    0.42522E-03    0.00000E+00   -0.49406E-06    0.40263E-09    0.20303E-07    0.66634E-10
  5873    0.27899E-01    0.42380E-03    0.00000E+00    0.58637E-06    0.40251E-09    0.20318E-07    0.66440E-10
  5874    0.27840E-01    0.42236E-03    0.00000E+00    0.16892E-05    0.40240E-09    0.20332E-07    0.66247E-10
  5875    0.27781E-01    0.42093E-03    0.00000E+00    0.27847E-05    0.40229E-09    0.20347E-07    0.66054E-10
  5876    0.27723E-01    0.41951E-03    0.00000E+00    0.38878E-05    0.40218E-09    0.20361E-07    0.65860E-10
  5877    0.27665E-01    0.41808E-03    0.00000E+00    0.50059E-05    0.40207E-09    0.20376E-07    0.65667E-10
  5878    0.27606E-01    0.41667E-03    0.00000E+00    0.61167E-05    0.40196E-09    0.20390E-07    0.65473E-10
  5879    0.27548E-01    0.41526E-03    0.00000E+00    0.72500E-05    0.40185E-09    0.20405E-07    0.65279E-10
  5880    0.27489E-01    0.41384E-03    0.00000E+00    0.83835E-05    0.40174E-09    0.20419E-07    0.65086E-10
  5881    0.27430E-01    0.41244E-03    0.00000E+00    0.95246E-05    0.40163E-09    0.20434E-07    0.64892E-10
  5882    0.27372E-01    0.41104E-03    0.00000E+00    0.10658E-04    0.40151E-09    0.20448E-07    0.64699E-10
  5883    0.27313E-01    0.40963E-03    0.00000E+00    0.11800E-04    0.40140E-09    0.20463E-07    0.64505E-10
  5884    0.27254E-01    0.40823E-03    0.00000E+00    0.12959E-04    0.40129E-09    0.20477E-07    0.64312E-10
  5885    0.27197E-01    0.40684E-03    0.00000E+00    0.14103E-04    0.40118E-09    0.20491E-07    0.64118E-10
  5886    0.27138E-01    0.40545E-03    0.00000E+00    0.15262E-04    0.40107E-09    0.20506E-07    0.63924E-10
  5887    0.27079E-01    0.40407E-03    0.00000E+00    0.16419E-04    0.40096E-09    0.20520E-07    0.63731E-10
  5888    0.27020E-01    0.40269E-03    0.00000E+00    0.17588E-04    0.40085E-09    0.20534E-07    0.63537E-10
  5889    0.26962E-01    0.40131E-03    0.00000E+00    0.18755E-04    0.40074E-09    0.20549E-07    0.63344E-10
  5890    0.26902E-01    0.39994E-03    0.00000E+00    0.19924E-04    0.40063E-09    0.20563E-07    0.63150E-10
  5891    0.26844E-01    0.39857E-03    0.00000E+00    0.21096E-04    0.40052E-09    0.20577E-07    0.62957E-10
  5892    0.26786E-01    0.39720E-03    0.00000E+00    0.22268E-04    0.40041E-09    0.20591E-07    0.62763E-10
  5893    0.26726E-01    0.39584E-03    0.00000E+00    0.23443E-04    0.40030E-09    0.20606E-07    0.62570E-10
  5894    0.26668E-01    0.39450E-03    0.00000E+00    0.24618E-04    0.40019E-09    0.20620E-07    0.62377E-10
  5895    0.26609E-01    0.39315E-03    0.00000E+00    0.25794E-04    0.40008E-09    0.20634E-07    0.62184E-10
  5896    0.26550E-01    0.39180E-03    0.00000E+00    0.26978E-04    0.39997E-09    0.20648E-07    0.61990E-10
  5897    0.26492E-01    0.39047E-03    0.00000E+00    0.28155E-04    0.39986E-09    0.20662E-07    0.61797E-10
  5898    0.26434E-01    0.38913E-03    0.00000E+00    0.29330E-04    0.39975E-09    0.20676E-07    0.61604E-10
  5899    0.26375E-01    0.38781E-03    0.00000E+00    0.30506E-04    0.39964E-09    0.20690E-07    0.61411E-10
  5900    0.26317E-01    0.38649E-03    0.00000E+00    0.31681E-04    0.39953E-09    0.20704E-07    0.61218E-10
  5901    0.26258E-01    0.38517E-03    0.00000E+00    0.32856E-04    0.39942E-09    0.20718E-07    0.61025E-10
  5902    0.26198E-01    0.38386E-03    0.00000E+00    0.34023E-04    0.39931E-09    0.20732E-07    0.60832E-10
  5903    0.26141E-01    0.38255E-03    0.00000E+00    0.35197E-04    0.39920E-09    0.20746E-07    0.60640E-10
  5904    0.26082E-01    0.38125E-03    0.00000E+00    0.36369E-04    0.39909E-09    0.20759E-07    0.60447E-10
  5905    0.26023E-01    0.37994E-03    0.00000E+00    0.37533E-04    0.39898E-09    0.20773E-07    0.60254E-10
  5906    0.25965E-01    0.37866E-03    0.00000E+00    0.38697E-04    0.39887E-09    0.20787E-07    0.60062E-10
  5907    0.25907E-01    0.37738E-03    0.00000E+00    0.39858E-04    0.39876E-09    0.20801E-07    0.59870E-10
  5908    0.25849E-01    0.37610E-03    0.00000E+00    0.41018E-04    0.39865E-09    0.20814E-07    0.59677E-10
  5909    0.25790E-01    0.37482E-03    0.00000E+00    0.42168E-04    0.39854E-09    0.20828E-07    0.59485E-10
  5910    0.25732E-01    0.37354E-03    0.00000E+00    0.43322E-04    0.39843E-09    0.20842E-07    0.59293E-10
  5911    0.25674E-01    0.37229E-03    0.00000E+00    0.44467E-04    0.39832E-09    0.20855E-07    0.59101E-10
  5912    0.25615E-01    0.37103E-03    0.00000E+00    0.45608E-04    0.39821E-09    0.20869E-07    0.58909E-10
  5913    0.25557E-01    0.36978E-03    0.00000E+00    0.46738E-04    0.39810E-09    0.20882E-07    0.58718E-10
  5914    0.25499E-01    0.36854E-03    0.00000E+00    0.47866E-04    0.39799E-09    0.20896E-07    0.58526E-10
  5915    0.25440E-01    0.36730E-03    0.00000E+00    0.48988E-04    0.39788E-09    0.20909E-07    0.58335E-10
  5916    0.25383E-01    0.36607E-03    0.00000E+00    0.50108E-04    0.39777E-09    0.20923E-07    0.58143E-10
  5917    0.25325E-01    0.36484E-03    0.00000E+00    0.51214E-04    0.39766E-09    0.20936E-07    0.57952E-10
  5918    0.25267E-01    0.36363E-03    0.00000E+00    0.52318E-04    0.39755E-09    0.20949E-07    0.57761E-10
  5919    0.25209E-01    0.36242E-03    0.00000E+00    0.53413E-04    0.39745E-09    0.20962E-07    0.57570E-10
  5920    0.25151E-01    0.36120E-03    0.00000E+00    0.54502E-04    0.39734E-09    0.20976E-07    0.57380E-10
  5921    0.25093E-01    0.36000E-03    0.00000E+00    0.55583E-04    0.39723E-09    0.20989E-07    0.57189E-10
  5922    0.25035E-01    0.35880E-03    0.00000E+00    0.56654E-04    0.39712E-09    0.21002E-07    0.56999E-10
  5923    0.24977E-01    0.35761E-03    0.00000E+00    0.57718E-04    0.39701E-09    0.21015E-07    0.56809E-10
  5924    0.24920E-01    0.35643E-03    0.00000E+00    0.58772E-04    0.39690E-09    0.21028E-07    0.56619E-10
  5925    0.24862E-01    0.35525E-03    0.00000E+00    0.59818E-04    0.39679E-09    0.21041E-07    0.56429E-10
  5926    0.24804E-01    0.35407E-03    0.00000E+00    0.60854E-04    0.39668E-09    0.21054E-07    0.56239E-10
  5927    0.24747E-01    0.35292E-03    0.00000E+00    0.61878E-04    0.39657E-09    0.21067E-07    0.56050E-10
  5928    0.24690E-01    0.35176E-03    0.00000E+00    0.62893E-04    0.39647E-09    0.21079E-07    0.55860E-10
  5929    0.24633E-01    0.35061E-03    0.00000E+00    0.63898E-04    0.39636E-09    0.21092E-07    0.55671E-10
  5930    0.24574E-01    0.34946E-03    0.00000E+00    0.64891E-04    0.39625E-09    0.21105E-07    0.55482E-10
  5931    0.24518E-01    0.34832E-03    0.00000E+00    0.65874E-04    0.39614E-09    0.21118E-07    0.55293E-10
  5932    0.24460E-01    0.34719E-03    0.00000E+00    0.66846E-04    0.39603E-09    0.21130E-07    0.55105E-10
  5933    0.24403E-01    0.34606E-03    0.00000E+00    0.67809E-04    0.39592E-09    0.21143E-07    0.54917E-10
  5934    0.24346E-01    0.34494E-03    0.00000E+00    0.68758E-04    0.39581E-09    0.21155E-07    0.54729E-10
  5935    0.24289E-01    0.34383E-03    0.00000E+00    0.69688E-04    0.39571E-09    0.21168E-07    0.54541E-10
  5936    0.24232E-01    0.34272E-03    0.00000E+00    0.70613E-04    0.39560E-09    0.21180E-07    0.54353E-10
  5937    0.24176E-01    0.34162E-03    0.00000E+00    0.71525E-04    0.39549E-09    0.21192E-07    0.54166E-10
  5938    0.24119E-01    0.34053E-03    0.00000E+00    0.72423E-04    0.39538E-09    0.21205E-07    0.53978E-10
  5939    0.24063E-01    0.33944E-03    0.00000E+00    0.73312E-04    0.39527E-09    0.21217E-07    0.53791E-10
  5940    0.24006E-01    0.33836E-03    0.00000E+00    0.74178E-04    0.39516E-09    0.21229E-07    0.53605E-10
  5941    0.23950E-01    0.33728E-03    0.00000E+00    0.75037E-04    0.39506E-09    0.21241E-07    0.53418E-10
  5942    0.23893E-01    0.33621E-03    0.00000E+00    0.75881E-04    0.39495E-09    0.21253E-07    0.53232E-10
  5943    0.23837E-01    0.33515E-03    0.00000E+00    0.76712E-04    0.39484E-09    0.21265E-07    0.53046E-10
  5944    0.23781E-01    0.33408E-03    0.00000E+00    0.77524E-04    0.39473E-09    0.21277E-07    0.52860E-10
  5945    0.23725E-01    0.33304E-03    0.00000E+00    0.78325E-04    0.39462E-09    0.21289E-07    0.52675E-10
  5946    0.23669E-01    0.33200E-03    0.00000E+00    0.79109E-04    0.39452E-09    0.21301E-07    0.52490E-10
  5947    0.23614E-01    0.33096E-03    0.00000E+00    0.79877E-04    0.39441E-09    0.21312E-07    0.52305E-10
  5948    0.23558E-01    0.32993E-03    0.00000E+00    0.80629E-04    0.39430E-09    0.21324E-07    0.52120E-10
  5949    0.23503E-01    0.32890E-03    0.00000E+00    0.81371E-04    0.39419E-09    0.21336E-07    0.51936E-10
  5950    0.23447E-01    0.32789E-03    0.00000E+00    0.82088E-04    0.39409E-09    0.21347E-07    0.51752E-10
  5951    0.23391E-01    0.32687E-03    0.00000E+00    0.82802E-04    0.39398E-09    0.21359E-07    0.51568E-10
  5952    0.23336E-01    0.32587E-03    0.00000E+00    0.83488E-04    0.39387E-09    0.21370E-07    0.51384E-10
  5953    0.23281E-01    0.32486E-03    0.00000E+00    0.84163E-04    0.39376E-09    0.21381E-07    0.51201E-10
  5954    0.23226E-01    0.32387E-03    0.00000E+00    0.84818E-04    0.39365E-09    0.21393E-07    0.51018E-10
  5955    0.23171E-01    0.32288E-03    0.00000E+00    0.85453E-04    0.39355E-09    0.21404E-07    0.50835E-10
  5956    0.23116E-01    0.32190E-03    0.00000E+00    0.86075E-04    0.39344E-09    0.21415E-07    0.50653E-10
  5957    0.23061E-01    0.32092E-03    0.00000E+00    0.86678E-04    0.39333E-09    0.21426E-07    0.50471E-10
  5958    0.23007E-01    0.31995E-03    0.00000E+00    0.87269E-04    0.39323E-09    0.21437E-07    0.50289E-10
  5959    0.22952E-01    0.31899E-03    0.00000E+00    0.87841E-04    0.39312E-09    0.21448E-07    0.50108E-10
  5960    0.22898E-01    0.31803E-03    0.00000E+00    0.88394E-04    0.39301E-09    0.21459E-07    0.49927E-10
  5961    0.22843E-01    0.31708E-03    0.00000E+00    0.88928E-04    0.39290E-09    0.21470E-07    0.49746E-10
  5962    0.22790E-01    0.31613E-03    0.00000E+00    0.89443E-04    0.39280E-09    0.21480E-07    0.49566E-10
  5963    0.22736E-01    0.31519E-03    0.00000E+00    0.89945E-04    0.39269E-09    0.21491E-07    0.49385E-10
  5964    0.22681E-01    0.31425E-03    0.00000E+00    0.90420E-04    0.39258E-09    0.21501E-07    0.49206E-10
  5965    0.22628E-01    0.31333E-03    0.00000E+00    0.90881E-04    0.39248E-09    0.21512E-07    0.49026E-10
  5966    0.22575E-01    0.31240E-03    0.00000E+00    0.91328E-04    0.39237E-09    0.21522E-07    0.48847E-10
  5967    0.22522E-01    0.31148E-03    0.00000E+00    0.91752E-04    0.39226E-09    0.21533E-07    0.48669E-10
  5968    0.22468E-01    0.31057E-03    0.00000E+00    0.92162E-04    0.39215E-09    0.21543E-07    0.48490E-10
  5969    0.22415E-01    0.30967E-03    0.00000E+00    0.92542E-04    0.39205E-09    0.21553E-07    0.48312E-10
  5970    0.22362E-01    0.30876E-03    0.00000E+00    0.92913E-04    0.39194E-09    0.21563E-07    0.48135E-10
  5971    0.22309E-01    0.30786E-03    0.00000E+00    0.93264E-04    0.39183E-09    0.21573E-07    0.47957E-10
  5972    0.22258E-01    0.30698E-03    0.00000E+00    0.93585E-04    0.39173E-09    0.21583E-07    0.47780E-10
  5973    0.22206E-01    0.30609E-03    0.00000E+00    0.93901E-04    0.39162E-09    0.21593E-07    0.47604E-10
  5974    0.22153E-01    0.30521E-03    0.00000E+00    0.94187E-04    0.39151E-09    0.21603E-07    0.47428E-10
  5975    0.22101E-01    0.30433E-03    0.00000E+00    0.94453E-04    0.39141E-09    0.21612E-07    0.47252E-10
